,Unnamed: 0,clean_title,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,foreign_gross,title,studio,domestic_grossbom,foreign_grossbom,year,worldwide_grossbom,Sport,Crime,News,Romance,Sci-Fi,Western,Horror,Drama,Family,nan,Mystery,Musical,Fantasy,Adventure,Documentary,Thriller,Comedy,Reality-TV,Music,History,Action,Animation
88,312,world war z,tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",69,21-Jun-13,World War Z,190000000,202359711,531514650,329154939,World War Z,Par.,202400000.0,337600000.0,2013.0,540000000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
89,313,flipped,tt0817177,Flipped,Flipped,2010,90.0,"Comedy,Drama,Romance",22,6-Aug-10,Flipped,14000000,1755212,4289993,2534781,Flipped,WB,1800000.0,,2010.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
90,314,valentines day,tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",70,12-Feb-10,Valentine's Day,52000000,110485654,217569328,107083674,Valentine's Day,WB (NL),110500000.0,106000000.0,2010.0,216500000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
91,319,priest,tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",29,13-May-11,Priest,60000000,29136626,84154026,55017400,Priest,SGem,29100000.0,49200000.0,2011.0,78300000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
92,326,dracula untold,tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",21,10-Oct-14,Dracula Untold,70000000,55991880,220241723,164249843,Dracula Untold,Uni.,56300000.0,160800000.0,2014.0,217100000.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
93,329,godzilla,tt0831387,Godzilla,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",41,16-May-14,Godzilla,160000000,200676069,529076069,328400000,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
94,329,godzilla,tt0831387,Godzilla,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",74,19-May-98,Godzilla,125000000,136314294,376000000,239685706,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
95,336,hotel transylvania,tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",96,28-Sep-12,Hotel Transylvania,85000000,148313048,378505812,230192764,Hotel Transylvania,Sony,148300000.0,210100000.0,2012.0,358400000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
96,337,pet sematary,tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"Horror,Mystery,Thriller",61,5-Apr-19,Pet Sematary,21000000,54724696,109501146,54776450,,,,,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
97,337,pet sematary,tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"Horror,Mystery,Thriller",61,21-Apr-89,Pet Sematary,11500000,57469179,57469179,0,,,,,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
98,341,the town,tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",92,17-Sep-10,The Town,37000000,92186262,152566881,60380619,The Town,WB,92200000.0,61800000.0,2010.0,154000000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
99,344,the kids are all right,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",87,9-Jul-10,The Kids Are All Right,4000000,20811365,36275469,15464104,The Kids Are All Right,Focus,20800000.0,13900000.0,2010.0,34700000.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
100,356,the avengers,tt0848228,The Avengers,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",27,4-May-12,The Avengers,225000000,623279547,1517935897,894656350,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
101,356,the avengers,tt0848228,The Avengers,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",35,14-Aug-98,The Avengers,60000000,23385416,48585416,25200000,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
102,357,epic,tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",77,24-May-13,Epic,100000000,107518682,262794441,155275759,Epic,Fox,107500000.0,160900000.0,2013.0,268400000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
103,363,risen,tt0850709,Risen,Risen,2010,121.0,"Biography,Drama",48,19-Feb-16,Risen,20000000,36880033,46255763,9375730,Risen,Sony,36900000.0,9200000.0,2016.0,46100000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,371,the sweeney,tt0857190,The Sweeney,The Sweeney,2012,112.0,"Action,Crime,Drama",53,1-Mar-13,The Sweeney,4500000,26345,8000366,7974021,The Sweeney,EOne,26700.0,6300000.0,2013.0,6326700.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
105,382,mr. peabody & sherman,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",1,7-Mar-14,Mr. Peabody & Sherman,145000000,111506430,269806430,158300000,Mr. Peabody & Sherman,Fox,111500000.0,164200000.0,2014.0,275700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
106,390,my soul to take,tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",68,8-Oct-10,My Soul to Take,25000000,14744435,16727470,1983035,My Soul to Take,Uni.,14700000.0,6200000.0,2010.0,20900000.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
107,391,red state,tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",22,23-Sep-11,Red State,4000000,1065429,1983596,918167,Red State,SMod,1100000.0,,2011.0,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
108,402,please give,tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",15,30-Apr-10,Please Give,3000000,4033574,4570178,536604,Please Give,SPC,4000000.0,280000.0,2010.0,4280000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
109,405,eat pray love,tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",67,13-Aug-10,Eat Pray Love,60000000,80574010,206598789,126024779,Eat Pray Love,Sony,80600000.0,124000000.0,2010.0,204600000.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,407,sanctum,tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",45,4-Feb-11,Sanctum,30000000,23209310,108957098,85747788,Sanctum,Uni.,23200000.0,85400000.0,2011.0,108600000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
111,409,snitch,tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",26,22-Feb-13,Snitch,15000000,42930462,57907734,14977272,Snitch,LG/S,42900000.0,,2013.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
112,409,snitch,tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",52,31-Dec-12,Snitch,850000,0,0,0,Snitch,LG/S,42900000.0,,2013.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
113,413,the wedding ringer,tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,73,16-Jan-15,The Wedding Ringer,23000000,64460211,80171596,15711385,The Wedding Ringer,SGem,64500000.0,15300000.0,2015.0,79800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
114,418,the switch,tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",39,20-Aug-10,The Switch,19000000,27758465,49858465,22100000,The Switch,Mira.,27800000.0,22100000.0,2010.0,49900000.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
115,422,letters to juliet,tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",89,14-May-10,Letters to Juliet,30000000,53032453,82148538,29116085,Letters to Juliet,Sum.,53000000.0,26100000.0,2010.0,79100000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
116,423,how to train your dragon,tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",30,26-Mar-10,How to Train Your Dragon,165000000,217581232,494870992,277289760,How to Train Your Dragon,P/DW,217600000.0,277300000.0,2010.0,494900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
117,424,shrek forever after,tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",27,21-May-10,Shrek Forever After,165000000,238736787,756244673,517507886,Shrek Forever After,P/DW,238700000.0,513900000.0,2010.0,752600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
118,434,the hobbit: an unexpected journey,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",19,14-Dec-12,The Hobbit: An Unexpected Journey,250000000,303003568,1017003568,714000000,The Hobbit: An Unexpected Journey,WB (NL),303000000.0,718100000.0,2012.0,1021100000.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
119,436,the thing,tt0905372,The Thing,The Thing,2011,103.0,"Horror,Mystery,Sci-Fi",77,14-Oct-11,The Thing,38000000,16999934,27573078,10573144,,,,,,,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
120,452,the legend of tarzan,tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",88,1-Jul-16,The Legend of Tarzan,180000000,126643061,348902025,222258964,The Legend of Tarzan,WB,126600000.0,230100000.0,2016.0,356700000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
121,454,the dead undead,tt0923653,The Dead Undead,The Dead Undead,2010,89.0,"Action,Horror,Sci-Fi",7,31-Dec-10,The Dead Undead,1100000,0,0,0,,,,,,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
122,466,rabbit hole,tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,52,17-Dec-10,Rabbit Hole,5000000,2229058,6205034,3975976,Rabbit Hole,LGF,2200000.0,2900000.0,2010.0,5100000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,469,the last airbender,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",83,1-Jul-10,The Last Airbender,150000000,131772187,319713881,187941694,The Last Airbender,Par.,131800000.0,187900000.0,2010.0,319700000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
124,470,freaky deaky,tt0938305,Freaky Deaky,Freaky Deaky,2012,90.0,"Comedy,Crime,Thriller",94,31-Dec-11,Freaky Deaky,6000000,0,0,0,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
125,474,salt,tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",50,23-Jul-10,Salt,130000000,118311368,290650494,172339126,Salt,Sony,118300000.0,175200000.0,2010.0,293500000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
126,475,source code,tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",96,1-Apr-11,Source Code,32000000,54712227,140428499,85716272,Source Code,Sum.,54700000.0,92600000.0,2011.0,147300000.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
127,476,black swan,tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",46,3-Dec-10,Black Swan,13000000,106954678,331266710,224312032,Black Swan,FoxS,107000000.0,222400000.0,2010.0,329400000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
128,477,green zone,tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",98,12-Mar-10,Green Zone,100000000,35497337,97523020,62025683,Green Zone,Uni.,35100000.0,59800000.0,2010.0,94900000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
129,478,the amazing spider-man,tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",31,3-Jul-12,The Amazing Spider-Man,220000000,262030663,757890267,495859604,The Amazing Spider-Man,Sony,262000000.0,495900000.0,2012.0,757900000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
130,480,the killer inside me,tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",11,18-Jun-10,The Killer Inside Me,13000000,217277,3617277,3400000,The Killer Inside Me,IFC,217000.0,3800000.0,2010.0,4017000.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,481,robin hood,tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",39,14-May-10,Robin Hood,210000000,105487148,322459006,216971858,Robin Hood,Uni.,105300000.0,216400000.0,2010.0,321700000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
132,481,robin hood,tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",9,21-Nov-18,Robin Hood,99000000,30824628,84747441,53922813,Robin Hood,Uni.,105300000.0,216400000.0,2010.0,321700000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
133,482,reach me,tt0959306,Reach Me,Reach Me,2014,95.0,"Comedy,Crime,Drama",90,21-Nov-14,Reach Me,5000000,0,0,0,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
134,483,nine dead,tt0959329,Nine Dead,Nine Dead,2010,98.0,"Crime,Drama,Horror",82,31-Dec-09,Nine Dead,2000000,0,0,0,,,,,,,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
